block_key,min_n,State,City,n,n_unsolved,expected_unsolved,smr,z,p_value,n_priority,white_share,black_share,q_value,flag
county,50,Texas,Cameron,174,40,38.45764354966089,1.0401053290836046,0.29496200874361667,0.8321167883211679,11,0.9655172413793104,0.0,0.9269149034463642,
county,50,Texas,Gregg,126,26,25.26701139357477,1.0290097073614184,0.16814669700770565,0.9435056494350565,17,0.46825396825396826,0.5238095238095238,0.9869507166930367,
county,50,Texas,Fort Bend,141,33,32.48002542978382,1.0160090567459767,0.1101070118286513,0.9927007299270073,9,0.723404255319149,0.24113475177304963,1.0,
county,50,California,Riverside,1158,373,374.6095916581662,0.9957032823130835,-0.10425385094997627,0.9533046695330467,15,0.7970639032815199,0.15630397236614854,0.9869507166930367,
county,50,Michigan,Washtenaw,110,22,22.522267282913745,0.976811069846864,-0.12715743393104134,1.0,11,0.509090909090909,0.4818181818181818,1.0,
county,50,Texas,Brazoria,107,17,17.771321265120644,0.9565974159369626,-0.20624767483488465,0.9451054894510549,9,0.7383177570093458,0.2336448598130841,0.9869507166930367,
county,50,California,Fresno,857,305,308.1688329958307,0.9897172177827809,-0.23227657752347836,0.8573142685731426,6,0.7327887981330222,0.17152858809801633,0.9430456954304569,
county,50,Texas,Tarrant,1334,322,325.7550337229573,0.9884728297824222,-0.2492993728349458,0.825917408259174,99,0.5997001499250375,0.3808095952023988,0.9269149034463642,
county,50,Michigan,Ingham,144,35,36.36109056901131,0.9625673887193225,-0.26962695640070344,0.8831116888311169,4,0.4791666666666667,0.4722222222222222,0.9594299829276333,
county,50,Texas,Henderson,52,7,7.671371183261232,0.9124835486091262,-0.27142827569971445,0.9877012298770123,7,0.8076923076923077,0.19230769230769232,1.0,
county,50,Texas,Kaufman,69,13,14.043904888378016,0.9256684734997105,-0.3301700618971469,0.8963103689631037,4,0.6086956521739131,0.391304347826087,0.9618940544969893,
